id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,target_default
52878811,7000.0,7000.0,7000.0, 36 months,13.99,239.21,C,C4,Driver,8 years,MORTGAGE,70000.0,Not Verified,2015-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52878811, ,home_improvement,Home improvement,640xx,MO,13.39,0.0,Aug-2004,665.0,669.0,1.0,31.0,74.0,9.0,0.0,13651.0,51.0,9.0,w,0.0,0.0,8606.093855105999,8606.09,7000.0,1606.09,0.0,0.0,0.0,Jul-2018,239.18,Apr-2019,Mar-2019,704.0,700.0,0.0,36.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,132.0,15565.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,26650.0,1.0,0.0,1.0,2.0,1729.0,2820.0,78.0,0.0,0.0,33.0,130.0,13.0,13.0,0.0,15.0,37.0,6.0,33.0,0.0,5.0,8.0,5.0,5.0,1.0,8.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,38650.0,15565.0,14100.0,12000.0,N,Cash,N,0
142972796,2500.0,2500.0,2500.0, 36 months,15.02,86.69,C,C3,legal assistant,10+ years,MORTGAGE,50000.0,Not Verified,2018-11-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=142972796, ,debt_consolidation,Debt consolidation,850xx,AZ,38.62,1.0,Sep-1986,705.0,709.0,0.0,5.0,74.0,23.0,0.0,24096.0,43.5,40.0,f,2274.21,2274.21,344.67,344.67,225.79,118.88,0.0,0.0,0.0,Mar-2019,86.69,Apr-2019,Mar-2019,679.0,675.0,0.0,5.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,209534.0,0.0,2.0,0.0,0.0,31.0,12972.0,35.0,0.0,1.0,6998.0,40.0,55400.0,0.0,0.0,0.0,1.0,9524.0,8376.0,69.9,0.0,0.0,76.0,386.0,24.0,24.0,5.0,24.0,37.0,18.0,33.0,0.0,7.0,15.0,7.0,10.0,3.0,20.0,32.0,15.0,23.0,0.0,0.0,1.0,0.0,97.5,14.3,0.0,0.0,275023.0,37068.0,27800.0,37527.0,N,Cash,N,0
5785136,8000.0,8000.0,8000.0, 36 months,13.11,269.98,B,B4,"Western Fresh Marketing Services, Inc.",10+ years,MORTGAGE,65000.0,Not Verified,2013-06-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5785136, ,debt_consolidation,Debt Relief,936xx,CA,3.6,1.0,Nov-1994,690.0,694.0,1.0,7.0,74.0,5.0,0.0,4676.0,64.9,15.0,w,0.0,0.0,9146.3933840233,9146.39,8000.0,1146.39,0.0,0.0,0.0,Oct-2014,5096.69,Apr-2019,May-2017,674.0,670.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,147205.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,7200.0,1.0,0.0,1.0,2.0,29441.0,1911.0,70.1,0.0,0.0,226.0,198.0,21.0,21.0,1.0,75.0,7.0,1.0,7.0,0.0,3.0,4.0,3.0,5.0,4.0,4.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,93.0,33.3,0.0,0.0,153397.0,4676.0,6400.0,0.0,N,Cash,N,0
129203097,6000.0,6000.0,6000.0, 36 months,9.43,192.01,B,B1,LVN,1 year,RENT,40000.0,Source Verified,2018-02-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129203097, ,credit_card,Credit card refinancing,956xx,CA,18.99,0.0,Mar-2014,695.0,699.0,0.0,31.0,74.0,14.0,0.0,13730.0,21.8,23.0,w,4025.42,4025.42,2492.99,2492.99,1974.58,518.41,0.0,0.0,0.0,Mar-2019,192.01,Apr-2019,Mar-2019,719.0,715.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,22004.0,0.0,1.0,0.0,1.0,14.0,8274.0,71.0,2.0,11.0,3195.0,30.0,63000.0,0.0,8.0,1.0,12.0,1693.0,38139.0,17.1,0.0,0.0,44.0,47.0,7.0,7.0,0.0,7.0,37.0,7.0,33.0,0.0,4.0,6.0,8.0,8.0,2.0,13.0,21.0,6.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,74676.0,22004.0,46000.0,11676.0,N,Cash,N,0
57950730,11400.0,11400.0,11400.0, 36 months,9.17,363.42,B,B2,Internal Auditor,4 years,RENT,66000.0,Source Verified,2015-08-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57950730, ,debt_consolidation,Debt consolidation,605xx,IL,6.69,0.0,Apr-2001,665.0,669.0,0.0,31.0,118.0,7.0,1.0,10458.0,73.0,9.0,w,0.0,0.0,12419.4,12419.4,11400.0,1019.4,0.0,0.0,0.0,Oct-2016,7700.75,Apr-2019,Mar-2019,669.0,665.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,165.0,10458.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,14320.0,1.0,0.0,1.0,2.0,1494.0,462.0,95.1,0.0,0.0,130.0,172.0,18.0,18.0,0.0,86.0,37.0,11.0,33.0,0.0,2.0,6.0,2.0,2.0,0.0,7.0,9.0,6.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,14320.0,10458.0,9500.0,0.0,N,Cash,N,0
124724812,10000.0,10000.0,10000.0, 36 months,13.59,339.79,C,C2,Property Administrator,2 years,RENT,51480.0,Source Verified,2017-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124724812, ,debt_consolidation,Debt consolidation,773xx,TX,10.35,1.0,Apr-2005,675.0,679.0,1.0,17.0,74.0,5.0,0.0,1269.0,25.9,15.0,w,0.0,0.0,10739.1471682848,10739.15,10000.0,739.15,0.0,0.0,0.0,Jun-2018,8711.73,Apr-2019,Jul-2018,669.0,665.0,0.0,55.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,7657.0,1.0,2.0,2.0,3.0,2.0,6388.0,89.0,1.0,2.0,599.0,63.0,4900.0,1.0,4.0,1.0,5.0,1531.0,3366.0,21.7,0.0,0.0,128.0,151.0,9.0,2.0,2.0,18.0,37.0,2.0,33.0,2.0,2.0,3.0,2.0,2.0,8.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,3.0,73.3,0.0,0.0,0.0,12100.0,7657.0,4300.0,7200.0,N,Cash,N,0
115507895,10000.0,10000.0,10000.0, 36 months,9.93,322.35,B,B2,Aquatics Director,10+ years,RENT,52000.0,Source Verified,2017-08-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115507895, ,debt_consolidation,Debt consolidation,327xx,FL,19.51,0.0,Dec-1996,685.0,689.0,0.0,46.0,74.0,12.0,0.0,8367.0,38.0,25.0,w,0.0,0.0,3963.82,3963.82,2229.17,666.46,0.0,1068.19,192.2742,May-2018,322.35,Apr-2019,Nov-2018,569.0,565.0,0.0,63.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,2801.0,53304.0,0.0,7.0,0.0,1.0,17.0,44937.0,88.0,1.0,2.0,5238.0,73.0,22000.0,0.0,2.0,1.0,3.0,4846.0,13633.0,38.0,0.0,0.0,164.0,248.0,12.0,12.0,0.0,12.0,68.0,12.0,68.0,0.0,4.0,4.0,5.0,6.0,17.0,5.0,8.0,4.0,12.0,0.0,0.0,0.0,1.0,70.8,25.0,0.0,0.0,73147.0,53304.0,22000.0,51147.0,N,Cash,N,1
142240577,40000.0,40000.0,40000.0, 36 months,11.55,1320.0,B,B4,Manager,10+ years,OWN,92949.0,Source Verified,2018-11-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=142240577, ,major_purchase,Major purchase,410xx,KY,30.39,0.0,Jun-2002,685.0,689.0,1.0,31.0,74.0,22.0,0.0,20893.0,82.3,33.0,w,36205.66,36205.66,5228.67,5228.67,3794.34,1434.33,0.0,0.0,0.0,Mar-2019,1320.0,Apr-2019,Mar-2019,704.0,700.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,73507.0,1.0,11.0,0.0,0.0,25.0,52614.0,53.0,1.0,2.0,3374.0,59.0,25400.0,0.0,3.0,2.0,2.0,3341.0,2727.0,78.4,0.0,0.0,161.0,196.0,1.0,1.0,0.0,18.0,37.0,1.0,33.0,0.0,7.0,10.0,7.0,8.0,18.0,11.0,15.0,10.0,22.0,0.0,0.0,0.0,1.0,100.0,57.1,0.0,0.0,124174.0,73507.0,12600.0,98774.0,N,Cash,N,0
87014248,16000.0,16000.0,16000.0, 60 months,13.99,372.21,C,C3,Assistant,9 years,OWN,127000.0,Verified,2016-08-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=87014248, ,credit_card,Credit card refinancing,070xx,NJ,24.06,0.0,Jul-1998,710.0,714.0,0.0,81.0,74.0,26.0,0.0,23097.0,32.3,33.0,w,0.0,0.0,16755.2376072417,16755.24,16000.0,755.24,0.0,0.0,0.0,Feb-2017,837.93,Apr-2019,Feb-2019,664.0,660.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,69073.0,2.0,1.0,0.0,1.0,13.0,25552.0,73.0,5.0,6.0,8968.0,49.0,71600.0,0.0,0.0,1.0,7.0,2657.0,24094.0,44.7,0.0,0.0,176.0,217.0,1.0,1.0,0.0,1.0,37.0,11.0,33.0,1.0,6.0,14.0,12.0,13.0,5.0,24.0,27.0,14.0,26.0,0.0,0.0,0.0,5.0,90.9,25.0,0.0,0.0,140866.0,69073.0,43600.0,35000.0,N,Cash,N,0
94381060,6000.0,6000.0,5950.0, 36 months,12.74,201.42,C,C1,Bridges to Health ,< 1 year,RENT,25000.0,Source Verified,2016-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94381060, ,vacation,Vacation,114xx,NY,8.59,0.0,Jul-2012,740.0,744.0,1.0,31.0,74.0,6.0,0.0,5992.0,13.3,7.0,f,0.0,0.0,1108.56,1099.32,276.91,150.73,0.0,680.92,122.5656,Feb-2017,230.47,Apr-2019,Aug-2017,554.0,550.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,9116.0,1.0,2.0,2.0,2.0,4.0,3124.0,104.0,0.0,0.0,4259.0,30.0,17300.0,1.0,0.0,3.0,2.0,1519.0,9926.0,11.7,0.0,0.0,9.0,52.0,28.0,4.0,0.0,51.0,37.0,5.0,33.0,0.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,20300.0,9116.0,15500.0,3000.0,N,Cash,N,1
132819692,10000.0,10000.0,10000.0, 36 months,10.9,326.92,B,B4,Financial rep,9 years,MORTGAGE,80000.0,Verified,2018-05-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132819692, ,small_business,Business,610xx,IL,33.1,0.0,Jan-1978,685.0,689.0,1.0,63.0,74.0,15.0,0.0,11516.0,35.8,39.0,w,7540.26,7540.26,3257.09,3257.09,2459.74,797.35,0.0,0.0,0.0,Mar-2019,326.92,Apr-2019,Mar-2019,704.0,700.0,0.0,71.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,306545.0,1.0,5.0,0.0,1.0,22.0,190007.0,33.0,2.0,3.0,6073.0,34.0,32200.0,2.0,6.0,2.0,4.0,20436.0,9857.0,50.0,0.0,0.0,129.0,484.0,3.0,3.0,5.0,3.0,63.0,3.0,63.0,1.0,2.0,6.0,3.0,9.0,15.0,8.0,19.0,6.0,15.0,0.0,0.0,0.0,2.0,80.6,33.3,0.0,0.0,341170.0,201523.0,19700.0,166930.0,N,Cash,N,0
142532596,3600.0,3600.0,3600.0, 36 months,11.55,118.8,B,B4,Corpsman,5 years,RENT,45000.0,Not Verified,2018-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=142532596, ,debt_consolidation,Debt consolidation,986xx,WA,12.48,0.0,Sep-2011,660.0,664.0,0.0,34.0,74.0,4.0,0.0,1049.0,42.0,10.0,f,3171.07,3171.07,582.45,582.45,428.93,153.52,0.0,0.0,0.0,Mar-2019,118.8,Apr-2019,Mar-2019,654.0,650.0,0.0,37.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,7189.0,0.0,2.0,0.0,0.0,44.0,6140.0,24.0,0.0,2.0,1049.0,26.0,2500.0,1.0,2.0,0.0,2.0,1797.0,451.0,69.9,0.0,0.0,85.0,66.0,21.0,21.0,0.0,25.0,37.0,18.0,33.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,27986.0,7189.0,1500.0,25486.0,N,Cash,N,0
707209,6000.0,6000.0,6000.0, 60 months,13.43,137.85,C,C3,giant pharmacy,1 year,RENT,36000.0,Not Verified,2011-03-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=707209,  Borrower added on 03/20/11 > I am applying for the loan because I am recently helping my father to immigrate to this country.<br/> Borrower added on 03/21/11 > some part of the money i am going to send it to my grandfather who has liver cancer. He is waiting for the money to get the medicine to relieve his pain and suffer from the cancer cell.<br/>,major_purchase,personal,210xx,MD,16.77,0.0,Dec-2003,700.0,704.0,3.0,31.0,74.0,12.0,0.0,5858.0,83.7,14.0,f,0.0,0.0,8178.6800073982995,8178.68,6000.0,2178.68,0.0,0.0,0.0,May-2015,1578.53,Apr-2019,May-2015,694.0,690.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,79240.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,25400.0,1.0,0.0,1.0,4.0,7335.0,5442.0,60.2,0.0,0.0,130.0,164.0,8.0,6.0,1.0,14.0,37.0,5.0,33.0,0.0,3.0,5.0,4.0,7.0,6.0,7.0,12.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,37.5,0.0,0.0,114298.5,37864.0,16300.0,32696.0,N,Cash,N,0
55201254,17000.0,17000.0,17000.0, 60 months,12.29,380.66,C,C1,teacher,4 years,RENT,65000.0,Source Verified,2015-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55201254, ,debt_consolidation,Debt consolidation,949xx,CA,10.41,0.0,Dec-1999,685.0,689.0,0.0,69.0,74.0,6.0,0.0,10472.0,77.6,19.0,w,1436.21,1436.21,20037.43,20037.43,15563.79,4473.64,0.0,0.0,0.0,Mar-2019,380.66,Apr-2019,Mar-2019,694.0,690.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,18380.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,13500.0,1.0,0.0,1.0,3.0,3676.0,2528.0,80.6,0.0,0.0,41.0,187.0,12.0,3.0,0.0,12.0,37.0,14.0,69.0,0.0,2.0,2.0,3.0,14.0,2.0,5.0,17.0,2.0,6.0,0.0,0.0,0.0,3.0,94.7,33.3,0.0,0.0,21540.0,18380.0,13000.0,8040.0,N,Cash,N,0
48555038,14400.0,14400.0,14400.0, 60 months,15.61,347.21,D,D1,Facilities Manager,7 years,RENT,130000.0,Verified,2015-05-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48555038, ,major_purchase,Major purchase,750xx,TX,26.37,0.0,Oct-2006,685.0,689.0,2.0,58.0,74.0,15.0,0.0,14242.0,79.6,24.0,w,4417.34,4417.34,15959.17,15959.17,9982.66,5976.51,0.0,0.0,0.0,Mar-2019,347.21,Apr-2019,Mar-2019,689.0,685.0,0.0,58.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,268592.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,17900.0,1.0,0.0,1.0,6.0,17906.0,910.0,92.1,0.0,0.0,58.0,103.0,19.0,5.0,1.0,35.0,37.0,1.0,58.0,1.0,4.0,7.0,4.0,6.0,9.0,8.0,14.0,7.0,15.0,0.0,0.0,0.0,1.0,95.8,75.0,0.0,0.0,327715.0,126562.0,11500.0,151727.0,N,Cash,N,0
120208119,9225.0,9225.0,9225.0, 36 months,13.59,313.46,C,C2,Customer Service,3 years,OWN,36200.0,Source Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120208119, ,debt_consolidation,Debt consolidation,917xx,CA,37.86,0.0,Jan-2003,725.0,729.0,0.0,31.0,74.0,7.0,0.0,5299.0,42.1,13.0,w,5331.64,5331.64,5352.16,5352.16,3893.36,1458.8,0.0,0.0,0.0,Mar-2019,319.79,Apr-2019,Mar-2019,699.0,695.0,0.0,44.0,1.0,Joint App,80800.0,21.8,Source Verified,0.0,0.0,385509.0,0.0,2.0,1.0,1.0,8.0,29480.0,75.0,0.0,3.0,953.0,67.0,12600.0,1.0,1.0,1.0,5.0,64252.0,4547.0,17.3,0.0,0.0,177.0,163.0,15.0,8.0,1.0,15.0,37.0,8.0,33.0,0.0,1.0,3.0,2.0,4.0,4.0,4.0,8.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,408968.0,34779.0,5500.0,39240.0,N,Cash,N,0
96251585,18000.0,18000.0,18000.0, 60 months,29.99,582.26,F,F3,Quality control ,6 years,MORTGAGE,125000.0,Source Verified,2017-02-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=96251585, ,home_improvement,Home improvement,974xx,OR,20.81,0.0,Mar-2008,660.0,664.0,3.0,59.0,74.0,20.0,0.0,24040.0,56.4,42.0,w,0.0,0.0,22297.3457460868,22297.35,18000.0,4297.35,0.0,0.0,0.0,Nov-2017,17669.26,Apr-2019,Mar-2019,649.0,645.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,243631.0,1.0,8.0,1.0,2.0,9.0,60552.0,82.0,3.0,4.0,6554.0,73.0,42600.0,1.0,2.0,8.0,7.0,12823.0,3387.0,85.3,0.0,0.0,106.0,106.0,4.0,4.0,2.0,7.0,37.0,2.0,59.0,0.0,6.0,10.0,6.0,10.0,24.0,11.0,16.0,10.0,20.0,0.0,0.0,0.0,4.0,97.5,83.3,0.0,0.0,281438.0,84592.0,23000.0,73572.0,N,Cash,N,0
90195470,10000.0,10000.0,10000.0, 36 months,8.99,317.96,B,B1,School Counselor ,1 year,RENT,81000.0,Source Verified,2016-09-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=90195470, ,credit_card,Credit card refinancing,956xx,CA,13.73,1.0,Nov-1996,665.0,669.0,0.0,23.0,74.0,19.0,0.0,6828.0,44.9,51.0,w,0.0,0.0,10733.0512343344,10733.05,10000.0,733.05,0.0,0.0,0.0,Jan-2018,942.53,Apr-2019,Feb-2018,689.0,685.0,0.0,42.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,254.0,420512.0,1.0,5.0,0.0,0.0,50.0,97565.0,124.0,2.0,6.0,3435.0,103.0,15200.0,0.0,0.0,0.0,6.0,23362.0,2858.0,68.2,0.0,0.0,111.0,238.0,4.0,4.0,3.0,13.0,45.0,13.0,23.0,6.0,2.0,5.0,4.0,8.0,18.0,13.0,30.0,5.0,19.0,0.0,0.0,0.0,2.0,74.5,50.0,0.0,0.0,407554.0,104393.0,9000.0,81104.0,N,Cash,N,0
118251682,10000.0,10000.0,10000.0, 36 months,26.3,404.51,E,E5,Nurse,7 years,OWN,51000.0,Source Verified,2017-09-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=118251682, ,debt_consolidation,Debt consolidation,393xx,MS,7.23,0.0,Jun-1990,680.0,684.0,5.0,31.0,83.0,16.0,1.0,8331.0,38.0,28.0,f,0.0,0.0,11339.089653981298,11339.09,10000.0,1339.09,0.0,0.0,0.0,Mar-2018,9345.76,Apr-2019,Mar-2019,714.0,710.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,8331.0,3.0,0.0,1.0,1.0,12.0,0.0,72.0,7.0,20.0,2163.0,38.0,21900.0,6.0,0.0,19.0,21.0,521.0,1217.0,82.9,0.0,0.0,327.0,21.0,5.0,5.0,0.0,12.0,37.0,1.0,33.0,0.0,4.0,8.0,4.0,4.0,8.0,16.0,20.0,8.0,16.0,0.0,0.0,0.0,8.0,100.0,75.0,1.0,0.0,21900.0,8331.0,7100.0,0.0,N,Cash,N,0
113111354,24000.0,24000.0,24000.0, 60 months,10.42,514.91,B,B3,Lead Nuclear Medicine Tech.,10+ years,MORTGAGE,97760.0,Not Verified,2017-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113111354, ,medical,Medical expenses,996xx,AK,11.39,0.0,Jan-2001,685.0,689.0,0.0,53.0,72.0,9.0,1.0,5849.0,14.6,23.0,w,17336.76,17336.76,10270.41,10270.41,6663.24,3607.17,0.0,0.0,0.0,Mar-2019,514.91,Apr-2019,Mar-2019,739.0,735.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,185678.0,1.0,2.0,0.0,1.0,22.0,32431.0,75.0,0.0,0.0,4664.0,46.0,40000.0,0.0,4.0,1.0,2.0,20631.0,34151.0,14.6,0.0,0.0,129.0,198.0,32.0,6.0,2.0,32.0,37.0,9.0,33.0,0.0,3.0,3.0,6.0,7.0,8.0,6.0,11.0,3.0,9.0,0.0,0.0,0.0,1.0,95.0,16.7,1.0,0.0,233456.0,38280.0,40000.0,43456.0,N,Cash,N,0
54698184,18000.0,18000.0,18000.0, 36 months,8.18,565.56,B,B1,Minister,10+ years,OWN,49000.0,Source Verified,2015-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=54698184, ,debt_consolidation,Debt consolidation,070xx,NJ,18.76,0.0,Jul-2004,685.0,689.0,0.0,80.0,74.0,8.0,0.0,20258.0,69.6,25.0,w,0.0,0.0,19058.66,19058.66,18000.0,1058.66,0.0,0.0,0.0,Jul-2016,8075.02,Apr-2019,Mar-2019,704.0,700.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,22958.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,29100.0,1.0,0.0,1.0,1.0,3826.0,2975.0,84.8,0.0,0.0,126.0,131.0,5.0,5.0,0.0,30.0,37.0,10.0,80.0,0.0,3.0,5.0,4.0,11.0,6.0,7.0,19.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,40800.0,22958.0,19600.0,11700.0,N,Cash,N,0
22473787,14000.0,14000.0,14000.0, 36 months,8.39,441.24,A,A5,Plant Manager,< 1 year,MORTGAGE,76000.0,Verified,2014-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=22473787, ,debt_consolidation,Debt consolidation,331xx,FL,30.05,0.0,Mar-1996,775.0,779.0,2.0,31.0,74.0,13.0,0.0,77058.0,24.1,33.0,f,0.0,0.0,15788.4003120808,15788.4,14000.0,1788.4,0.0,0.0,0.0,Dec-2016,3458.33,Apr-2019,Mar-2019,774.0,770.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,361921.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,247800.0,1.0,0.0,1.0,8.0,30160.0,84995.0,24.6,0.0,0.0,111.0,220.0,3.0,3.0,4.0,3.0,37.0,1.0,33.0,0.0,5.0,7.0,6.0,12.0,8.0,10.0,20.0,7.0,13.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,562118.0,100033.0,112800.0,42246.0,N,Cash,N,0
99966366,12000.0,12000.0,12000.0, 36 months,12.74,402.83,C,C1,Sales,7 years,RENT,60000.0,Source Verified,2017-03-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=99966366, ,debt_consolidation,Debt consolidation,482xx,MI,6.42,0.0,Nov-1988,660.0,664.0,0.0,61.0,74.0,6.0,0.0,11327.0,87.8,10.0,w,0.0,0.0,12929.0475386639,12929.05,12000.0,929.05,0.0,0.0,0.0,Oct-2017,10486.7,Apr-2019,Mar-2019,714.0,710.0,0.0,61.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,11327.0,0.0,0.0,0.0,0.0,107.0,0.0,72.0,1.0,2.0,3700.0,88.0,12900.0,0.0,0.0,1.0,2.0,1888.0,679.0,93.2,0.0,0.0,107.0,340.0,10.0,10.0,0.0,10.0,61.0,11.0,61.0,0.0,4.0,6.0,4.0,6.0,1.0,6.0,9.0,6.0,6.0,0.0,0.0,0.0,1.0,80.0,100.0,0.0,0.0,12900.0,11327.0,10000.0,0.0,N,Cash,N,0
46600729,9000.0,9000.0,9000.0, 36 months,12.69,301.91,C,C2,Teacher,10+ years,MORTGAGE,95000.0,Source Verified,2015-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46600729, ,debt_consolidation,Debt consolidation,170xx,PA,13.4,4.0,Nov-1982,670.0,674.0,2.0,31.0,44.0,12.0,1.0,7066.0,68.0,35.0,f,0.0,0.0,10836.8326563238,10836.83,9000.0,1836.83,0.0,0.0,0.0,Nov-2017,2068.72,Apr-2019,Jan-2019,634.0,630.0,0.0,22.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,170605.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,10450.0,1.0,0.0,1.0,10.0,14217.0,1313.0,76.0,0.0,0.0,316.0,389.0,1.0,1.0,3.0,1.0,37.0,0.0,33.0,0.0,4.0,9.0,10.0,14.0,5.0,9.0,28.0,8.0,12.0,0.0,0.0,4.0,7.0,69.0,50.0,1.0,0.0,217972.0,51121.0,5250.0,49222.0,N,Cash,N,0
